prompt_id,cohort,layer,qwen_score
6,multiple_sclerosis,14,4.482269287109375e-05
6,multiple_sclerosis,15,0.0001182556152343
6,multiple_sclerosis,16,2.574920654296875e-05
6,multiple_sclerosis,17,-3.62396240234375e-05
6,multiple_sclerosis,18,0.1064453125
6,multiple_sclerosis,19,0.00518798828125
6,multiple_sclerosis,20,-3.62396240234375e-05
6,multiple_sclerosis,21,0.0002555847167968
6,multiple_sclerosis,22,-4.76837158203125e-06
6,multiple_sclerosis,23,5.245208740234375e-06
6,multiple_sclerosis,24,0.0
6,multiple_sclerosis,25,-4.76837158203125e-06
6,multiple_sclerosis,26,-4.76837158203125e-06
6,multiple_sclerosis,27,0.0
6,rheumatoid_arthritis,1,-5.662441253662109e-07
6,rheumatoid_arthritis,2,0.00115966796875
6,rheumatoid_arthritis,3,2.175569534301758e-06
6,rheumatoid_arthritis,4,6.705522537231445e-06
6,rheumatoid_arthritis,5,-1.0728836059570312e-06
6,rheumatoid_arthritis,6,1.1920928955078123e-05
6,rheumatoid_arthritis,7,5.340576171875e-05
6,rheumatoid_arthritis,8,-1.0728836059570312e-06
6,rheumatoid_arthritis,9,-5.662441253662109e-07
6,rheumatoid_arthritis,10,2.175569534301758e-06
6,rheumatoid_arthritis,11,0.0
6,rheumatoid_arthritis,12,4.142522811889648e-06
6,rheumatoid_arthritis,13,5.334615707397461e-06
6,rheumatoid_arthritis,14,0.0
6,rheumatoid_arthritis,15,0.0
6,rheumatoid_arthritis,16,0.0
6,rheumatoid_arthritis,17,-1.5050172805786133e-06
6,rheumatoid_arthritis,18,0.0001745223999023
6,rheumatoid_arthritis,19,1.4185905456542969e-05
6,rheumatoid_arthritis,20,-2.80141830444336e-06
6,rheumatoid_arthritis,21,6.258487701416016e-07
6,rheumatoid_arthritis,22,0.0
6,rheumatoid_arthritis,23,-5.662441253662109e-07
6,rheumatoid_arthritis,24,0.0
6,rheumatoid_arthritis,25,0.0
6,rheumatoid_arthritis,26,6.258487701416016e-07
6,rheumatoid_arthritis,27,0.0
6,sarcoidosis,1,
6,sarcoidosis,2,
6,sarcoidosis,3,
6,sarcoidosis,4,
6,sarcoidosis,5,
6,sarcoidosis,6,
6,sarcoidosis,7,
6,sarcoidosis,8,
6,sarcoidosis,9,
6,sarcoidosis,10,
6,sarcoidosis,11,
6,sarcoidosis,12,
6,sarcoidosis,13,
6,sarcoidosis,14,
6,sarcoidosis,15,
6,sarcoidosis,16,
6,sarcoidosis,17,
6,sarcoidosis,18,
6,sarcoidosis,19,
6,sarcoidosis,20,
6,sarcoidosis,21,
6,sarcoidosis,22,
6,sarcoidosis,23,
6,sarcoidosis,24,
6,sarcoidosis,25,
6,sarcoidosis,26,
6,sarcoidosis,27,
7,asthma,1,0.0014419555664062
7,asthma,2,1.0
7,asthma,3,0.0008888244628906
7,asthma,4,0.01092529296875
7,asthma,5,0.002044677734375
7,asthma,6,0.162109375
7,asthma,7,0.52734375
7,asthma,8,0.02294921875
7,asthma,9,0.0
7,asthma,10,0.0198974609375
7,asthma,11,0.00439453125
7,asthma,12,0.0299072265625
7,asthma,13,0.0341796875
7,asthma,14,0.002044677734375
7,asthma,15,0.01708984375
7,asthma,16,-0.0007057189941406
7,asthma,17,0.01092529296875
7,asthma,18,0.9921875
7,asthma,19,0.92578125
7,asthma,20,-0.0031890869140625
7,asthma,21,0.10400390625
7,asthma,22,0.0
7,asthma,23,0.0004138946533203
7,asthma,24,0.0
7,asthma,25,0.0
7,asthma,26,0.0004138946533203
7,asthma,27,0.0
7,depression,1,-0.0001869201660156
7,depression,2,0.53125
7,depression,3,-5.817413330078125e-05
7,depression,4,0.0
7,depression,5,-8.20159912109375e-05
7,depression,6,0.0007705688476562
7,depression,7,0.00830078125
7,depression,8,0.0002269744873046
7,depression,9,-3.0517578125e-05
7,depression,10,0.0029144287109375
7,depression,11,0.0001697540283203
7,depression,12,0.0025482177734375
7,depression,13,0.0003643035888671
7,depression,14,3.4332275390625e-05
7,depression,15,0.0001697540283203
7,depression,16,-0.0001659393310546
7,depression,17,-8.20159912109375e-05
7,depression,18,0.5625
7,depression,19,0.047119140625
7,depression,20,-0.0002555847167968
7,depression,21,0.0012435913085937
7,depression,22,-3.0517578125e-05
7,depression,23,0.0
7,depression,24,-3.0517578125e-05
7,depression,25,-3.0517578125e-05
7,depression,26,0.0
7,depression,27,0.0
7,multiple_sclerosis,1,2.562999725341797e-06
7,multiple_sclerosis,2,2.6345252990722656e-05
7,multiple_sclerosis,3,0.04736328125
7,multiple_sclerosis,4,3.0994415283203125e-05
7,multiple_sclerosis,5,2.562999725341797e-06
7,multiple_sclerosis,6,0.000131607055664
7,multiple_sclerosis,7,0.2021484375
7,multiple_sclerosis,8,1.537799835205078e-05
7,multiple_sclerosis,9,1.0013580322265623e-05
7,multiple_sclerosis,10,2.562999725341797e-06
7,multiple_sclerosis,11,-4.708766937255859e-06
7,multiple_sclerosis,12,7.748603820800781e-06
7,multiple_sclerosis,13,0.000131607055664
7,multiple_sclerosis,14,1.0013580322265623e-05
7,multiple_sclerosis,15,1.537799835205078e-05
7,multiple_sclerosis,16,0.0
7,multiple_sclerosis,17,-7.748603820800781e-06
7,multiple_sclerosis,18,0.015869140625
7,multiple_sclerosis,19,0.00115966796875
7,multiple_sclerosis,20,-8.52346420288086e-06
7,multiple_sclerosis,21,0.0001707077026367
7,multiple_sclerosis,22,0.0
7,multiple_sclerosis,23,0.0
7,multiple_sclerosis,24,0.0
7,multiple_sclerosis,25,0.0
7,multiple_sclerosis,26,0.0
7,multiple_sclerosis,27,0.0
7,rheumatoid_arthritis,1,3.8743019104003917e-07
7,rheumatoid_arthritis,2,0.0007057189941406
7,rheumatoid_arthritis,3,2.518296241760254e-06
7,rheumatoid_arthritis,4,1.3768672943115234e-05
7,rheumatoid_arthritis,5,8.195638656616211e-07
7,rheumatoid_arthritis,6,4.0531158447265625e-06
7,rheumatoid_arthritis,7,4.2438507080078125e-05
7,rheumatoid_arthritis,8,0.0
7,rheumatoid_arthritis,9,-6.407499313354492e-07
7,rheumatoid_arthritis,10,4.947185516357422e-06
7,rheumatoid_arthritis,11,3.8743019104003917e-07
7,rheumatoid_arthritis,12,2.518296241760254e-06
7,rheumatoid_arthritis,13,6.020069122314453e-06
7,rheumatoid_arthritis,14,8.195638656616211e-07
7,rheumatoid_arthritis,15,8.195638656616211e-07
7,rheumatoid_arthritis,16,3.8743019104003917e-07
7,rheumatoid_arthritis,17,-1.1473894119262695e-06
7,rheumatoid_arthritis,18,0.0001764297485351
7,rheumatoid_arthritis,19,1.8596649169921875e-05
7,rheumatoid_arthritis,20,-2.4586915969848637e-06
7,rheumatoid_arthritis,21,4.0531158447265625e-06
7,rheumatoid_arthritis,22,0.0
7,rheumatoid_arthritis,23,0.0
7,rheumatoid_arthritis,24,3.8743019104003917e-07
7,rheumatoid_arthritis,25,0.0
7,rheumatoid_arthritis,26,0.0
7,rheumatoid_arthritis,27,0.0
7,sarcoidosis,1,
7,sarcoidosis,2,
7,sarcoidosis,3,
7,sarcoidosis,4,
7,sarcoidosis,5,
7,sarcoidosis,6,
7,sarcoidosis,7,
7,sarcoidosis,8,
7,sarcoidosis,9,
7,sarcoidosis,10,
7,sarcoidosis,11,
7,sarcoidosis,12,
7,sarcoidosis,13,
7,sarcoidosis,14,
7,sarcoidosis,15,
7,sarcoidosis,16,
7,sarcoidosis,17,
7,sarcoidosis,18,
7,sarcoidosis,19,
7,sarcoidosis,20,
7,sarcoidosis,21,
7,sarcoidosis,22,
7,sarcoidosis,23,
7,sarcoidosis,24,
7,sarcoidosis,25,
7,sarcoidosis,26,
7,sarcoidosis,27,
8,asthma,1,0.0057373046875
8,asthma,2,1.0
8,asthma,3,-0.0023651123046875
8,asthma,4,0.048095703125
8,asthma,5,-0.004486083984375
8,asthma,6,0.11474609375
8,asthma,7,0.392578125
8,asthma,8,0.099609375
8,asthma,9,-0.00946044921875
8,asthma,10,0.040283203125
8,asthma,11,-0.004486083984375
8,asthma,12,0.1298828125
8,asthma,13,0.056640625
8,asthma,14,0.048095703125
8,asthma,15,0.056640625
8,asthma,16,0.0
8,asthma,17,0.056640625
8,asthma,18,0.98046875
8,asthma,19,0.79296875
8,asthma,20,-0.0205078125
8,asthma,21,0.07666015625
8,asthma,22,-0.0023651123046875
8,asthma,23,-0.0023651123046875
8,asthma,24,0.0
8,asthma,25,0.0
8,asthma,26,0.0
8,asthma,27,0.0
8,depression,1,0.0001211166381835
8,depression,2,0.84765625
8,depression,3,6.29425048828125e-05
8,depression,4,0.0001554489135742
8,depression,5,9.059906005859376e-05
8,depression,6,0.0005683898925781
8,depression,7,0.0228271484375
8,depression,8,0.0004844665527343
8,depression,9,-1.71661376953125e-05
8,depression,10,0.0006637573242187
8,depression,11,1.811981201171875e-05
8,depression,12,0.0007705688476562
8,depression,13,0.0003471374511718
8,depression,14,0.0001554489135742
8,depression,15,0.0001211166381835
8,depression,16,-4.434585571289063e-05
8,depression,17,-1.71661376953125e-05
8,depression,18,0.1640625
8,depression,19,0.007415771484375
8,depression,20,-0.0001325607299804
8,depression,21,0.0005683898925781
8,depression,22,0.0
8,depression,23,0.0
8,depression,24,1.811981201171875e-05
8,depression,25,0.0
8,depression,26,1.811981201171875e-05
8,depression,27,0.0
8,multiple_sclerosis,1,0.0
8,multiple_sclerosis,2,9.59634780883789e-06
8,multiple_sclerosis,3,0.02294921875
8,multiple_sclerosis,4,1.6450881958007812e-05
8,multiple_sclerosis,5,6.735324859619141e-06
8,multiple_sclerosis,6,9.393692016601562e-05
8,multiple_sclerosis,7,0.0849609375
8,multiple_sclerosis,8,8.106231689453125e-05
8,multiple_sclerosis,9,1.2814998626708984e-05
8,multiple_sclerosis,10,1.6450881958007812e-05
8,multiple_sclerosis,11,-1.728534698486328e-06
8,multiple_sclerosis,12,4.3392181396484375e-05
8,multiple_sclerosis,13,0.0001258850097656
8,multiple_sclerosis,14,2.050399780273437e-05
8,multiple_sclerosis,15,3.671646118164063e-05
8,multiple_sclerosis,16,1.96695327758789e-06
8,multiple_sclerosis,17,-1.049041748046875e-05
8,multiple_sclerosis,18,0.0179443359375
8,multiple_sclerosis,19,0.0004158020019531
8,multiple_sclerosis,20,-1.3530254364013672e-05
8,multiple_sclerosis,21,9.393692016601562e-05
8,multiple_sclerosis,22,-1.728534698486328e-06
8,multiple_sclerosis,23,0.0
8,multiple_sclerosis,24,0.0
8,multiple_sclerosis,25,0.0
8,multiple_sclerosis,26,4.231929779052734e-06
8,multiple_sclerosis,27,0.0
8,rheumatoid_arthritis,1,-1.1920928955078125e-06
8,rheumatoid_arthritis,2,0.004608154296875
8,rheumatoid_arthritis,3,2.86102294921875e-06
8,rheumatoid_arthritis,4,4.148483276367188e-05
8,rheumatoid_arthritis,5,0.0
8,rheumatoid_arthritis,6,2.110004425048828e-05
8,rheumatoid_arthritis,7,0.0003261566162109
8,rheumatoid_arthritis,8,2.86102294921875e-06
8,rheumatoid_arthritis,9,0.0
8,rheumatoid_arthritis,10,1.7404556274414062e-05
8,rheumatoid_arthritis,11,-3.993511199951172e-06
8,rheumatoid_arthritis,12,1.132488250732422e-05
8,rheumatoid_arthritis,13,1.7404556274414062e-05
8,rheumatoid_arthritis,14,2.86102294921875e-06
8,rheumatoid_arthritis,15,0.0
8,rheumatoid_arthritis,16,0.0
8,rheumatoid_arthritis,17,-4.708766937255859e-06
8,rheumatoid_arthritis,18,0.00079345703125
8,rheumatoid_arthritis,19,3.528594970703125e-05
8,rheumatoid_arthritis,20,-8.761882781982422e-06
8,rheumatoid_arthritis,21,1.4185905456542969e-05
8,rheumatoid_arthritis,22,-1.1920928955078125e-06
8,rheumatoid_arthritis,23,-2.264976501464844e-06
8,rheumatoid_arthritis,24,0.0
8,rheumatoid_arthritis,25,0.0
8,rheumatoid_arthritis,26,0.0
8,rheumatoid_arthritis,27,0.0
8,sarcoidosis,1,-0.0004158020019531
8,sarcoidosis,2,0.057861328125
8,sarcoidosis,3,0.0001754760742187
8,sarcoidosis,4,0.00146484375
8,sarcoidosis,5,0.0005950927734375
8,sarcoidosis,6,0.01104736328125
8,sarcoidosis,7,0.0189208984375
8,sarcoidosis,8,0.0126953125
8,sarcoidosis,9,-0.0006179809570312
8,sarcoidosis,10,0.00225830078125
8,sarcoidosis,11,-0.0008392333984375
8,sarcoidosis,12,0.00146484375
8,sarcoidosis,13,0.0027313232421875
8,sarcoidosis,14,0.0011444091796875
8,sarcoidosis,15,0.0003738403320312
8,sarcoidosis,16,-0.0002975463867187
8,sarcoidosis,17,-0.0001602172851562
8,sarcoidosis,18,0.181640625
8,sarcoidosis,19,0.0145263671875
8,sarcoidosis,20,-0.00128173828125
8,sarcoidosis,21,0.00457763671875
8,sarcoidosis,22,0.0
8,sarcoidosis,23,0.0
8,sarcoidosis,24,0.0
8,sarcoidosis,25,0.0001754760742187
8,sarcoidosis,26,0.0
8,sarcoidosis,27,0.0
9,asthma,1,0.0
9,asthma,2,1.0
9,asthma,3,0.0009918212890625
9,asthma,4,0.007537841796875
9,asthma,5,0.00140380859375
9,asthma,6,0.0238037109375
9,asthma,7,0.162109375
9,asthma,8,0.0181884765625
9,asthma,9,-0.0008544921875
9,asthma,10,0.0118408203125
9,asthma,11,0.00140380859375
9,asthma,12,0.020751953125
9,asthma,13,0.0087890625
9,asthma,14,0.00140380859375
9,asthma,15,0.0045166015625
9,asthma,16,0.0
9,asthma,17,0.0087890625
9,asthma,18,0.84765625
9,asthma,19,0.345703125
9,asthma,20,-0.002166748046875
9,asthma,21,0.039794921875
9,asthma,22,0.0
9,asthma,23,0.0002899169921875
9,asthma,24,0.0002899169921875
9,asthma,25,0.0
9,asthma,26,0.0
9,asthma,27,0.0
9,depression,1,-4.38690185546875e-05
9,depression,2,0.0595703125
9,depression,3,-4.38690185546875e-05
9,depression,4,0.0005340576171875
9,depression,5,-4.38690185546875e-05
9,depression,6,0.0006484985351562
9,depression,7,0.006317138671875
9,depression,8,0.0011215209960937
9,depression,9,-8.392333984375e-05
9,depression,10,0.0011215209960937
9,depression,11,0.0007858276367187
9,depression,12,0.0015411376953125
9,depression,13,0.0006484985351562
9,depression,14,0.0
9,depression,15,5.14984130859375e-05
9,depression,16,-0.0001487731933593
9,depression,17,0.0
9,depression,18,0.26953125
9,depression,19,0.00933837890625
9,depression,20,-0.0003604888916015
9,depression,21,0.0013198852539062
9,depression,22,0.0
9,depression,23,0.0
9,depression,24,0.0
9,depression,25,5.14984130859375e-05
9,depression,26,0.0
9,depression,27,0.0
9,multiple_sclerosis,1,-2.3365020751953125e-05
9,multiple_sclerosis,2,0.0001277923583984
9,multiple_sclerosis,3,0.00848388671875
9,multiple_sclerosis,4,0.0003566741943359
9,multiple_sclerosis,5,8.344650268554688e-05
9,multiple_sclerosis,6,0.0009536743164062
9,multiple_sclerosis,7,0.0157470703125
9,multiple_sclerosis,8,0.0001564025878906
9,multiple_sclerosis,9,-9.059906005859377e-06
9,multiple_sclerosis,10,0.00030517578125
9,multiple_sclerosis,11,-9.059906005859377e-06
9,multiple_sclerosis,12,0.0001869201660156
9,multiple_sclerosis,13,0.0004138946533203
9,multiple_sclerosis,14,4.8160552978515625e-05
9,multiple_sclerosis,15,2.1457672119140625e-05
9,multiple_sclerosis,16,0.0
9,multiple_sclerosis,17,-5.5789947509765625e-05
9,multiple_sclerosis,18,0.037353515625
9,multiple_sclerosis,19,0.0010910034179687
9,multiple_sclerosis,20,-7.152557373046875e-05
9,multiple_sclerosis,21,0.0004138946533203
9,multiple_sclerosis,22,-9.059906005859377e-06
9,multiple_sclerosis,23,1.0013580322265623e-05
9,multiple_sclerosis,24,0.0
9,multiple_sclerosis,25,0.0
9,multiple_sclerosis,26,0.0
9,multiple_sclerosis,27,0.0
9,rheumatoid_arthritis,1,-1.5497207641601562e-06
9,rheumatoid_arthritis,2,1.1980533599853516e-05
9,rheumatoid_arthritis,3,8.940696716308594e-07
9,rheumatoid_arthritis,4,7.748603820800781e-06
9,rheumatoid_arthritis,5,-8.344650268554688e-07
9,rheumatoid_arthritis,6,9.715557098388672e-06
9,rheumatoid_arthritis,7,9.715557098388672e-06
9,rheumatoid_arthritis,8,0.0
9,rheumatoid_arthritis,9,-2.175569534301758e-06
9,rheumatoid_arthritis,10,9.715557098388672e-06
9,rheumatoid_arthritis,11,0.0
9,rheumatoid_arthritis,12,1.96695327758789e-06
9,rheumatoid_arthritis,13,1.96695327758789e-06
9,rheumatoid_arthritis,14,8.940696716308594e-07
9,rheumatoid_arthritis,15,0.0
9,rheumatoid_arthritis,16,0.0
9,rheumatoid_arthritis,17,-2.7418136596679688e-06
9,rheumatoid_arthritis,18,4.458427429199219e-05
9,rheumatoid_arthritis,19,6.020069122314453e-06
9,rheumatoid_arthritis,20,-4.708766937255859e-06
9,rheumatoid_arthritis,21,-8.344650268554688e-07
9,rheumatoid_arthritis,22,-8.344650268554688e-07
9,rheumatoid_arthritis,23,-8.344650268554688e-07
9,rheumatoid_arthritis,24,0.0
9,rheumatoid_arthritis,25,0.0
9,rheumatoid_arthritis,26,0.0
9,rheumatoid_arthritis,27,0.0
9,sarcoidosis,1,
9,sarcoidosis,2,
9,sarcoidosis,3,
9,sarcoidosis,4,
9,sarcoidosis,5,
9,sarcoidosis,6,
9,sarcoidosis,7,
9,sarcoidosis,8,
9,sarcoidosis,9,
9,sarcoidosis,10,
9,sarcoidosis,11,
9,sarcoidosis,12,
9,sarcoidosis,13,
9,sarcoidosis,14,
9,sarcoidosis,15,
9,sarcoidosis,16,
9,sarcoidosis,17,
9,sarcoidosis,18,
9,sarcoidosis,19,
9,sarcoidosis,20,
9,sarcoidosis,21,
9,sarcoidosis,22,
9,sarcoidosis,23,
9,sarcoidosis,24,
9,sarcoidosis,25,
9,sarcoidosis,26,
9,sarcoidosis,27,
10,asthma,1,-0.002471923828125
10,asthma,2,1.0
10,asthma,3,-0.003448486328125
10,asthma,4,0.026611328125
10,asthma,5,0.007049560546875
10,asthma,6,0.173828125
10,asthma,7,0.494140625
10,asthma,8,0.0849609375
10,asthma,9,-0.007476806640625
10,asthma,10,0.03125
10,asthma,11,0.0
10,asthma,12,0.12353515625
10,asthma,13,0.04296875
10,asthma,14,0.007049560546875
10,asthma,15,0.022216796875
10,asthma,16,0.003082275390625
10,asthma,17,0.0185546875
10,asthma,18,0.99609375
10,asthma,19,0.953125
10,asthma,20,-0.010986328125
10,asthma,21,0.049560546875
10,asthma,22,0.0
10,asthma,23,0.0014801025390625
10,asthma,24,0.0
10,asthma,25,0.0
10,asthma,26,0.0
10,asthma,27,0.0
10,depression,1,-6.29425048828125e-05
10,depression,2,0.92578125
10,depression,3,-9.441375732421876e-05
10,depression,4,-0.0001072883605957
10,depression,5,2.765655517578125e-05
10,depression,6,0.0007095336914062
10,depression,7,0.029052734375
10,depression,8,0.0007095336914062
10,depression,9,-8.0108642578125e-05
10,depression,10,0.0008277893066406
10,depression,11,0.0001325607299804
10,depression,12,0.0007095336914062
10,depression,13,0.0005073547363281
10,depression,14,9.250640869140624e-05
10,depression,15,0.0003509521484375
10,depression,16,-4.482269287109375e-05
10,depression,17,0.0
10,depression,18,0.65234375
10,depression,19,0.041748046875
10,depression,20,-0.0001869201660156
10,depression,21,0.0005073547363281
10,depression,22,0.0
10,depression,23,0.0
10,depression,24,2.765655517578125e-05
10,depression,25,2.765655517578125e-05
10,depression,26,2.765655517578125e-05
10,depression,27,0.0
10,multiple_sclerosis,1,-5.364418029785156e-06
10,multiple_sclerosis,2,5.054473876953125e-05
10,multiple_sclerosis,3,0.04736328125
10,multiple_sclerosis,4,7.152557373046875e-05
10,multiple_sclerosis,5,3.2186508178710938e-06
10,multiple_sclerosis,6,0.001007080078125
10,multiple_sclerosis,7,0.40625
10,multiple_sclerosis,8,5.054473876953125e-05
10,multiple_sclerosis,9,0.0
10,multiple_sclerosis,10,5.054473876953125e-05
10,multiple_sclerosis,11,-9.59634780883789e-06
10,multiple_sclerosis,12,8.440017700195312e-05
10,multiple_sclerosis,13,0.0001792907714843
10,multiple_sclerosis,14,0.0
10,multiple_sclerosis,15,4.148483276367188e-05
10,multiple_sclerosis,16,-5.364418029785156e-06
10,multiple_sclerosis,17,-2.002716064453125e-05
10,multiple_sclerosis,18,0.0673828125
10,multiple_sclerosis,19,0.00244140625
10,multiple_sclerosis,20,-2.09808349609375e-05
10,multiple_sclerosis,21,0.0002708435058593
10,multiple_sclerosis,22,0.0
10,multiple_sclerosis,23,0.0
10,multiple_sclerosis,24,0.0
10,multiple_sclerosis,25,0.0
10,multiple_sclerosis,26,0.0
10,multiple_sclerosis,27,0.0
10,rheumatoid_arthritis,1,-6.258487701416016e-07
10,rheumatoid_arthritis,2,0.00115966796875
10,rheumatoid_arthritis,3,3.516674041748047e-06
10,rheumatoid_arthritis,4,1.5974044799804688e-05
10,rheumatoid_arthritis,5,7.152557373046875e-07
10,rheumatoid_arthritis,6,6.079673767089844e-06
10,rheumatoid_arthritis,7,9.059906005859376e-05
10,rheumatoid_arthritis,8,2.443790435791016e-06
10,rheumatoid_arthritis,9,-1.1920928955078125e-06
10,rheumatoid_arthritis,10,7.569789886474609e-06
10,rheumatoid_arthritis,11,-1.1920928955078125e-06
10,rheumatoid_arthritis,12,4.708766937255859e-06
10,rheumatoid_arthritis,13,9.298324584960938e-06
10,rheumatoid_arthritis,14,0.0
10,rheumatoid_arthritis,15,1.5497207641601562e-06
10,rheumatoid_arthritis,16,0.0
10,rheumatoid_arthritis,17,-2.130866050720215e-06
10,rheumatoid_arthritis,18,0.0003738403320312
10,rheumatoid_arthritis,19,4.601478576660156e-05
10,rheumatoid_arthritis,20,-3.427267074584961e-06
10,rheumatoid_arthritis,21,6.079673767089844e-06
10,rheumatoid_arthritis,22,-6.258487701416016e-07
10,rheumatoid_arthritis,23,-6.258487701416016e-07
10,rheumatoid_arthritis,24,0.0
10,rheumatoid_arthritis,25,7.152557373046875e-07
10,rheumatoid_arthritis,26,0.0
10,rheumatoid_arthritis,27,0.0
10,sarcoidosis,1,-8.392333984375e-05
10,sarcoidosis,2,0.146484375
10,sarcoidosis,3,0.0009918212890625
10,sarcoidosis,4,0.0012130737304687
10,sarcoidosis,5,0.00079345703125
10,sarcoidosis,6,0.0078125
10,sarcoidosis,7,0.0252685546875
10,sarcoidosis,8,0.005218505859375
10,sarcoidosis,9,-8.392333984375e-05
10,sarcoidosis,10,0.0017623901367187
10,sarcoidosis,11,-0.0003299713134765
10,sarcoidosis,12,0.0017623901367187
10,sarcoidosis,13,0.0020751953125
10,sarcoidosis,14,0.0002021789550781
10,sarcoidosis,15,0.00079345703125
10,sarcoidosis,16,0.0002021789550781
10,sarcoidosis,17,-0.0001564025878906
10,sarcoidosis,18,0.244140625
10,sarcoidosis,19,0.022216796875
10,sarcoidosis,20,-0.0006446838378906
10,sarcoidosis,21,0.00335693359375
10,sarcoidosis,22,0.0
10,sarcoidosis,23,0.0
10,sarcoidosis,24,9.5367431640625e-05
10,sarcoidosis,25,0.0002021789550781
10,sarcoidosis,26,9.5367431640625e-05
10,sarcoidosis,27,0.0
11,asthma,1,0.0
11,asthma,2,1.0
11,asthma,3,0.0
11,asthma,4,0.05224609375
11,asthma,5,-0.001861572265625
11,asthma,6,0.283203125
11,asthma,7,0.5234375
11,asthma,8,0.05224609375
11,asthma,9,-0.00347900390625
11,asthma,10,0.031982421875
11,asthma,11,0.00445556640625
11,asthma,12,0.150390625
11,asthma,13,0.10498046875
11,asthma,14,0.0218505859375
11,asthma,15,0.0703125
11,asthma,16,0.0
11,asthma,17,0.10498046875
11,asthma,18,0.99609375
11,asthma,19,0.89453125
11,asthma,20,-0.01611328125
11,asthma,21,0.2333984375
11,asthma,22,-0.00347900390625
11,asthma,23,0.0
11,asthma,24,-0.001861572265625
11,asthma,25,-0.001861572265625
11,asthma,26,0.0
11,asthma,27,0.0
11,depression,1,-0.0002593994140625
11,depression,2,0.75
11,depression,3,-0.0004825592041015
11,depression,4,0.0
11,depression,5,0.0002899169921875
11,depression,6,0.0024261474609375
11,depression,7,0.0830078125
11,depression,8,0.00537109375
11,depression,9,0.0006256103515625
11,depression,10,0.00537109375
11,depression,11,0.0006256103515625
11,depression,12,0.0181884765625
11,depression,13,0.0045166015625
11,depression,14,0.0006256103515625
11,depression,15,0.0018844604492187
11,depression,16,-0.0008544921875
11,depression,17,0.0018844604492187
11,depression,18,0.83203125
11,depression,19,0.11767578125
11,depression,20,-0.00213623046875
11,depression,21,0.0157470703125
11,depression,22,0.0002899169921875
11,depression,23,0.0002899169921875
11,depression,24,0.0002899169921875
11,depression,25,0.0
11,depression,26,0.0
11,depression,27,0.0
11,multiple_sclerosis,1,-1.5735626220703125e-05
11,multiple_sclerosis,2,3.4809112548828125e-05
11,multiple_sclerosis,3,0.029296875
11,multiple_sclerosis,4,0.0001392364501953
11,multiple_sclerosis,5,5.245208740234375e-06
11,multiple_sclerosis,6,0.0027618408203125
11,multiple_sclerosis,7,0.3203125
11,multiple_sclerosis,8,1.811981201171875e-05
11,multiple_sclerosis,9,-1.5735626220703125e-05
11,multiple_sclerosis,10,4.482269287109375e-05
11,multiple_sclerosis,11,-3.0994415283203125e-05
11,multiple_sclerosis,12,2.574920654296875e-05
11,multiple_sclerosis,13,0.0004482269287109
11,multiple_sclerosis,14,1.1444091796875e-05
11,multiple_sclerosis,15,5.5789947509765625e-05
11,multiple_sclerosis,16,-1.5735626220703125e-05
11,multiple_sclerosis,17,-3.314018249511719e-05
11,multiple_sclerosis,18,0.1064453125
11,multiple_sclerosis,19,0.01092529296875
11,multiple_sclerosis,20,-3.8623809814453125e-05
11,multiple_sclerosis,21,0.00213623046875
11,multiple_sclerosis,22,-4.76837158203125e-06
11,multiple_sclerosis,23,0.0
11,multiple_sclerosis,24,0.0
11,multiple_sclerosis,25,0.0
11,multiple_sclerosis,26,0.0
11,multiple_sclerosis,27,0.0
11,rheumatoid_arthritis,1,-8.344650268554688e-07
11,rheumatoid_arthritis,2,0.0028076171875
11,rheumatoid_arthritis,3,0.0
11,rheumatoid_arthritis,4,1.7404556274414062e-05
11,rheumatoid_arthritis,5,1.96695327758789e-06
11,rheumatoid_arthritis,6,9.715557098388672e-06
11,rheumatoid_arthritis,7,0.0001726150512695
11,rheumatoid_arthritis,8,0.0
11,rheumatoid_arthritis,9,0.0
11,rheumatoid_arthritis,10,8.940696716308594e-07
11,rheumatoid_arthritis,11,-1.5497207641601562e-06
11,rheumatoid_arthritis,12,7.748603820800781e-06
11,rheumatoid_arthritis,13,9.715557098388672e-06
11,rheumatoid_arthritis,14,8.940696716308594e-07
11,rheumatoid_arthritis,15,4.529953002929688e-06
11,rheumatoid_arthritis,16,1.96695327758789e-06
11,rheumatoid_arthritis,17,-2.7418136596679688e-06
11,rheumatoid_arthritis,18,0.0007972717285156
11,rheumatoid_arthritis,19,2.8371810913085938e-05
11,rheumatoid_arthritis,20,-5.424022674560547e-06
11,rheumatoid_arthritis,21,4.529953002929688e-06
11,rheumatoid_arthritis,22,0.0
11,rheumatoid_arthritis,23,0.0
11,rheumatoid_arthritis,24,0.0
11,rheumatoid_arthritis,25,0.0
11,rheumatoid_arthritis,26,0.0
11,rheumatoid_arthritis,27,0.0
11,sarcoidosis,1,
11,sarcoidosis,2,
11,sarcoidosis,3,
11,sarcoidosis,4,
11,sarcoidosis,5,
11,sarcoidosis,6,
11,sarcoidosis,7,
11,sarcoidosis,8,
11,sarcoidosis,9,
11,sarcoidosis,10,
11,sarcoidosis,11,
11,sarcoidosis,12,
11,sarcoidosis,13,
11,sarcoidosis,14,
11,sarcoidosis,15,
11,sarcoidosis,16,
11,sarcoidosis,17,
11,sarcoidosis,18,
11,sarcoidosis,19,
11,sarcoidosis,20,
